"lon","lat","city","state"
-100.10131073,35.60571289,"Allison","TX"
-96.54685974,32.28583145,"Alma","TX"
-97.0766449,28.76718521,"Aloe","TX"
-103.66222382,30.35860062,"Alpine","TX"
-95.08161163,29.3705349,"Alta Loma","TX"
-96.45437622,29.57183456,"Altair","TX"
-95.07303619,31.65087509,"Alto","TX"
-98.30632782,26.28513527,"Alton","TX"
-97.21202087,32.40676117,"Alvarado","TX"
-95.24459076,29.42417526,"Alvin","TX"
-97.69507599,33.35843658,"Alvord","TX"
-101.83240509,35.22210312,"Amarillo","TX"
-94.74397278,30.05429459,"Ames","TX"
-102.41633606,34.01074219,"Amherst","TX"
-94.68286133,29.77345276,"Anahuac","TX"
-95.98758698,30.48743248,"Anderson","TX"
-102.54620361,32.31894684,"Andrews","TX"
-103.96365356,31.90178299,"Angeles","TX"
-95.43254852,29.17015266,"Angleton","TX"
-96.5491333,33.34925842,"Anna","TX"
-97.67667389,32.71521378,"Anneta","TX"
-94.91594696,33.5809288,"Annona","TX"
-99.89696503,32.75662613,"Anson","TX"
-102.16413116,33.81155014,"Anton","TX"
-94.96666718,31.22382927,"Apple Springs","TX"
-94.60536957,31.71658516,"Appleby","TX"
-97.21885681,31.85197449,"Aquilla","TX"
-97.150383,27.91025734,"Aransas Pass","TX"
-102.44734955,31.80311966,"Arcade","TX"
-95.12063599,29.38377571,"Arcadia","TX"
-98.62639618,33.59580231,"Archer City","TX"
-95.46600342,29.49652672,"Arcola","TX"
-94.89522552,33.25520325,"Argo","TX"
-105.27568054,31.1517067,"Arispe","TX"
-97.10882568,32.73590469,"Arlington","TX"
-97.79203033,26.92499542,"Armstrong","TX"
-97.89191437,31.4454155,"Arnett","TX"
-102.10430145,34.68756485,"Arney","TX"
-103.63748169,31.66358948,"Arno","TX"
-95.05818939,32.22595978,"Arp","TX"
-99.11230469,30.73880005,"Art","TX"
-99.28531647,28.28039742,"Artesia Wells","TX"
-95.50688171,33.87044144,"Arthur City","TX"
-101.91514587,32.81021881,"Arvana","TX"
-99.75939941,28.44427872,"Asherton","TX"
-101.04411316,35.00650787,"Ashtola","TX"
-100.22798157,33.13380051,"Aspermont","TX"
-95.85599518,32.20513916,"Athens","TX"
-94.16465759,33.11408615,"Atlanta","TX"
-96.98683167,33.30471039,"Aubrey","TX"
-101.30034637,33.13073349,"Augustus","TX"
-97.74386597,30.26748466,"Austin","TX"
-95.63884735,31.18592072,"Austonio","TX"
-96.84294891,28.39107895,"Austwell","TX"
-94.78155518,33.55213165,"Avery","TX"
-94.55644989,32.8999939,"Avinger","TX"
-99.71659851,32.86605453,"Avoca","TX"
-96.97205353,31.6584816,"Axtell","TX"
-97.54621887,32.89556885,"Azle","TX"
-94.99271393,29.50736427,"Bacliff","TX"
-95.16149139,33.66209412,"Bagwell","TX"
-99.39470673,32.39433289,"Baird","TX"
-102.29842377,30.89169502,"Bakersfield","TX"
-96.62306213,32.72889328,"Balch Springs","TX"
-102.62104797,31.02802277,"Baldridge","TX"
-99.94779205,31.73859406,"Ballinger","TX"
-103.74537659,30.98480225,"Balmorhea","TX"
-95.46376801,30.0072422,"Bammel","TX"
-99.07427216,29.72691536,"Bandera","TX"
-98.96404266,29.67736053,"Bandera Falls","TX"
-99.13327789,31.71745872,"Bangs","TX"
-97.79640961,27.8068676,"Banquete","TX"
-96.69671631,32.2693367,"Bardwell","TX"
-100.0351944,29.72580528,"Barksdale","TX"
-101.17092133,31.12816811,"Barnhart","TX"
-95.06339264,29.8803215,"Barrett","TX"
-103.39426422,31.46164894,"Barstow","TX"
-97.42636108,30.7951889,"Bartlett","TX"
-94.56118011,33.31685638,"Bassett","TX"
-97.31572723,30.11092758,"Bastrop","TX"
-99.61845398,28.95171928,"Batesville","TX"
-94.60756683,30.24978256,"Batson","TX"
-102.02513885,35.72008133,"Bautista","TX"
-95.9697113,28.98308754,"Bay City","TX"
-94.93817139,29.32582474,"Bayou Vista","TX"
-97.21530914,28.09467125,"Bayside","TX"
-95.01434326,29.62766838,"Bayside Terrace","TX"
-94.97782135,29.73608589,"Baytown","TX"
-97.39910126,26.12941742,"Bayview","TX"
-94.10238647,30.08622551,"Beaumont","TX"
-95.19911194,29.83044243,"Beaumont Place","TX"
-97.63766479,29.41555977,"Bebe","TX"
-94.45581055,32.24317551,"Beckville","TX"
-101.64833069,33.78365326,"Becton","TX"
-97.14364624,32.8442955,"Bedford","TX"
-95.9499588,30.77613258,"Bedias","TX"
-97.94541931,30.30895233,"Bee Cave","TX"
-97.7488327,28.40157127,"Beeville","TX"
-97.83287811,33.802845,"Belcherville","TX"
-103.02607727,30.79146385,"Belding","TX"
-97.20412445,31.17366409,"Belfalls","TX"
-95.4592514,29.70632935,"Bellaire","TX"
-98.01454163,33.6369133,"Bellevue","TX"
-97.10944366,31.59455872,"Bellmead","TX"
-96.4112854,33.61040497,"Bells","TX"
-96.25782776,29.95071411,"Bellville","TX"
-97.68437958,29.52384377,"Belmont","TX"
-97.46511841,31.05611229,"Belton","TX"
-96.98881531,30.96425438,"Ben Arnold","TX"
-98.08195496,27.64804459,"Ben Bolt","TX"
-96.72830963,31.51101685,"Ben Hur","TX"
-95.70426178,32.44621658,"Ben Wheeler","TX"
-98.40888214,27.59958649,"Benavides","TX"
-97.46098328,32.67370987,"Benbrook","TX"
-96.45918274,30.74879646,"Benchley","TX"
-99.79279327,33.58422852,"Benjamin","TX"
-98.04841614,32.71947098,"Bennett","TX"
-99.82976532,31.78317261,"Benoit","TX"
-100.0152359,35.22724915,"Benonine","TX"
-97.59151459,28.53142738,"Berclair","TX"
-94.40274048,32.80635071,"Berea","TX"
-100.56309509,32.56126404,"Bernecker","TX"
-101.35827637,36.39418793,"Bernstein","TX"
-98.05631256,30.74403763,"Bertram","TX"
-93.95360565,30.46318436,"Bessmay","TX"
-101.62232208,31.22478676,"Best","TX"
-94.9617157,32.80875397,"Bettie","TX"
-97.14253998,31.52556038,"Beverly Hills","TX"
-101.46121216,31.19185829,"Big Lake","TX"
-95.10948181,32.58401871,"Big Sandy","TX"
-101.48111725,32.25181198,"Big Spring","TX"
-99.56937408,28.57369423,"Big Wells","TX"
-98.86709595,29.04738235,"Bigfoot","TX"
-97.18476868,32.60934448,"Bisbee","TX"
-97.79953003,27.58681297,"Bishop","TX"
-94.1995697,33.01965714,"Bivins","TX"
-102.61074066,34.68281555,"Black","TX"
-100.31800079,32.08697128,"Blackwell","TX"
-98.42199707,30.09854889,"Blanco","TX"
-98.78768921,31.82418633,"Blanket","TX"
-93.82382965,30.69101715,"Bleakwood","TX"
-103.02264404,33.61941528,"Bledsoe","TX"
-96.22177124,28.87144089,"Blessing","TX"
-100.03077698,29.18544006,"Blewett","TX"
-94.0579834,33.13822556,"Bloomburg","TX"
-96.71646118,32.09251785,"Blooming Grove","TX"
-96.89294434,28.64809608,"Bloomington","TX"
-95.38629913,33.66175461,"Blossom","TX"
-97.33931732,32.85676575,"Blue Mound","TX"
-96.40189362,33.2983017,"Blue Ridge","TX"
-97.82362366,26.0749073,"Bluetown","TX"
-98.02213287,32.35133743,"Bluff Dale","TX"
-98.74207306,30.22213364,"Blumenthal","TX"
-102.06460571,35.39941025,"Boden","TX"
-98.73278046,29.79491997,"Boerne","TX"
-95.21404266,33.4707489,"Bogata","TX"
-102.86025238,35.21437073,"Boise","TX"
-95.94403839,29.26494026,"Boling","TX"
-99.42686462,33.50794601,"Bomarton","TX"
-93.6436615,30.74033356,"Bon Wier","TX"
-96.17896271,33.57743454,"Bonham","TX"
-97.59484863,33.75901413,"Bonita","TX"
-97.50521851,32.32381821,"Bono","TX"
-100.53839111,36.4532814,"Booker","TX"
-95.65041351,29.53022957,"Booth","TX"
-101.39857483,35.66784668,"Borger","TX"
-94.42025757,33.44177628,"Boston","TX"
-102.883461,34.51374054,"Bovina","TX"
-97.84897614,33.55934525,"Bowie","TX"
-97.56573486,33.0790329,"Boyd","TX"
-101.00938416,35.18297577,"Boydston","TX"
-102.25531006,35.53165054,"Boys Ranch","TX"
-98.59789276,31.51722145,"Bozar","TX"
-94.64867401,32.04613113,"Brachfield","TX"
-98.32312775,29.61347198,"Bracken","TX"
-100.4192276,29.31119156,"Brackettville","TX"
-98.50850677,32.75193024,"Brad","TX"
-99.89833832,32.09877777,"Bradshaw","TX"
-99.33565521,31.13554955,"Brady","TX"
-100.96139526,32.79267502,"Brand","TX"
-98.96440887,32.16882324,"Branton","TX"
-95.73396301,33.11913681,"Brashear","TX"
-95.56978607,29.04499435,"Brazoria","TX"
-98.12283325,32.66196442,"Brazos","TX"
-98.90274811,32.75595093,"Breckenridge","TX"
-96.67747498,31.16558456,"Bremond","TX"
-96.39807129,30.16748047,"Brenham","TX"
-96.99707794,29.52353096,"Breslau","TX"
-97.54312897,32.99523544,"Briar","TX"
-100.89745331,34.70574188,"Brice","TX"
-93.84603882,30.02119064,"Bridge City","TX"
-97.75536346,33.21035767,"Bridgeport","TX"
-97.92546844,30.88974762,"Briggs","TX"
-100.29018402,35.58362198,"Briscoe","TX"
-97.06827545,32.54851532,"Britton","TX"
-94.26947021,31.30719757,"Broaddus","TX"
-94.01396179,31.34451675,"Bronson","TX"
-100.29186249,31.88781738,"Bronte","TX"
-93.99382019,31.15313148,"Brookeland","TX"
-99.11949158,31.55083275,"Brookesmith","TX"
-95.95166779,29.78626633,"Brookshire","TX"
-95.32555389,29.58737183,"Brookside Village","TX"
-95.69988251,33.62334442,"Brookston","TX"
-102.27519226,33.18150711,"Brownfield","TX"
-97.4977951,25.90228081,"Brownsville","TX"
-98.99180603,31.70943642,"Brownwood","TX"
-99.66938782,28.57450867,"Brundage","TX"
-98.84153748,27.42693329,"Bruni","TX"
-95.61529541,31.95784569,"Brushy Creek","TX"
-96.3704071,30.67456818,"Bryan","TX"
-101.95639038,36.02343369,"Bryden","TX"
-98.38616943,33.16136551,"Bryson","TX"
-98.4189682,30.75209427,"Buchanan Dam","TX"
-96.04834747,28.89598083,"Buckeye","TX"
-97.12541962,30.87326622,"Buckholts","TX"
-96.72575378,32.93688965,"Buckingham","TX"
-97.84067535,30.08543968,"Buda","TX"
-101.48823547,33.29955673,"Buenos","TX"
-96.05838013,31.46428299,"Buffalo","TX"
-99.82436371,32.2901001,"Buffalo Gap","TX"
-100.85741425,32.46193695,"Buford","TX"
-95.3208847,32.13995361,"Bullard","TX"
-93.96700287,30.43275642,"Buna","TX"
-101.45828247,35.65169907,"Bunavista","TX"
-95.53058624,29.76797295,"Bunker Hill Village","TX"
-98.57148743,34.09801102,"Burkburnett","TX"
-94.76894379,31.23209,"Burke","TX"
-99.22645569,31.99633217,"Burkett","TX"
-93.66822815,31.00047302,"Burkeville","TX"
-97.32151794,32.54247665,"Burleson","TX"
-96.99705505,31.01566315,"Burlington","TX"
-98.22889709,30.75881004,"Burnet","TX"
-101.78058624,33.52516174,"Burris","TX"
-96.59617615,30.18251038,"Burton","TX"
-102.06523895,35.19192123,"Bushland","TX"
-99.11283875,27.00170135,"Bustamante","TX"
-97.29723358,30.32102013,"Butler","TX"
-98.19100189,34.0681572,"Byers","TX"
-97.00344849,31.97234726,"Bynum","TX"
-102.00345612,36.05986023,"Cactus","TX"
-98.66885376,32.71839905,"Caddo","TX"
-96.22838593,33.0659256,"Caddo Mills","TX"
-96.69367218,30.53148842,"Caldwell","TX"
-98.3508606,28.48101807,"Calliham","TX"
-96.67443848,30.97858429,"Calvert","TX"
-94.73471832,30.91759872,"Camden","TX"
-96.97744751,30.85378647,"Cameron","TX"
-99.25570679,30.99573898,"Camp San Saba","TX"
-99.1055603,29.89432716,"Camp Verde","TX"
-100.0131073,29.66992569,"Camp Wood","TX"
-95.95181274,33.14846802,"Campbell","TX"
-98.30303192,28.74806213,"Campbellton","TX"
-100.38346863,35.9127655,"Canadian","TX"
-104.67208862,30.17005348,"Candelaria","TX"
-95.86379242,32.55702591,"Canton","TX"
-106.60162354,31.91152,"Canutillo","TX"
-101.91924286,34.98051834,"Canyon","TX"
-101.33620453,33.40153122,"Canyon Valley","TX"
-101.39941406,33.49176025,"Cap Rock","TX"
-101.64321899,36.03768921,"Capps","TX"
-99.84806061,32.37351608,"Caps","TX"
-98.82917786,32.27095795,"Carbon","TX"
-100.32614136,34.47116089,"Carey","TX"
-101.17654419,35.51687241,"Cargray","TX"
-101.97421265,33.5802269,"Carlisle","TX"
-96.07850647,30.59503746,"Carlos","TX"
-100.64403534,31.60583496,"Carlsbad","TX"
-98.17259216,31.91848946,"Carlton","TX"
-96.68628693,30.15001869,"Carmine","TX"
-99.86119843,28.52256584,"Carrizo Springs","TX"
-96.89080811,32.95380783,"Carrollton","TX"
-100.67512512,29.7937851,"Carta Valley","TX"
-94.33757019,32.15785217,"Carthage","TX"
-104.05550385,29.73869896,"Casa Piedra","TX"
-96.10860443,32.99494171,"Cash","TX"
-94.81547546,33.03879166,"Cason","TX"
-98.51991272,29.52467346,"Castle Hills","TX"
-103.51555634,29.13369942,"Castolon","TX"
-98.51094055,31.36957169,"Castor","TX"
-98.87910461,29.35617065,"Castroville","TX"
-96.32627869,29.84581947,"Cat Spring","TX"
-99.61393738,28.34597206,"Catarina","TX"
-95.97524261,31.95760727,"Cayuga","TX"
-97.50124359,30.08738899,"Cedar Creek","TX"
-96.95681,32.58887863,"Cedar Hill","TX"
-101.20516968,34.14369583,"Cedar Hill","TX"
-95.63726807,28.90167618,"Cedar Lake","TX"
-97.82061005,30.50554466,"Cedar Park","TX"
-100.4462204,34.22315216,"Cee Vee","TX"
-97.16309357,31.24571228,"Cego","TX"
-96.19490814,33.29433823,"Celeste","TX"
-96.78490448,33.32471085,"Celina","TX"
-100.18019867,32.84075165,"Celotex","TX"
-94.17957306,31.79579544,"Center","TX"
-98.40978241,31.47088242,"Center City","TX"
-99.0370636,29.94456482,"Center Point","TX"
-95.97892761,31.25814438,"Centerville","TX"
-95.0401001,31.25821495,"Centralia","TX"
-97.92465973,32.17638779,"Chalk Mountain","TX"
-102.38536072,36.1485672,"Chamberlin","TX"
-103.17508698,30.69308853,"Chancellor","TX"
-95.48040771,32.3084259,"Chandler","TX"
-95.11486816,29.77626038,"Channelview","TX"
-102.33117676,35.68359756,"Channing","TX"
-97.45371246,27.58687973,"Chapman Ranch","TX"
-96.25753784,30.14308357,"Chappell Hill","TX"
-97.61614227,28.7409935,"Charco","TX"
-95.53453064,33.3866539,"Charleston","TX"
-98.70683289,28.86248016,"Charlotte","TX"
-98.70793915,30.9824791,"Cherokee","TX"
-99.01009369,30.48376274,"Cherry Spring","TX"
-94.59693909,30.9265213,"Chester","TX"
-97.79959869,33.2963295,"Chico","TX"
-100.20504761,34.42647171,"Childress","TX"
-99.51751709,34.25666046,"Chillicothe","TX"
-97.06492615,31.28062439,"Chilton","TX"
-94.33599091,30.04859352,"China","TX"
-97.3086319,31.65246773,"China Springs","TX"
-94.3520813,31.4997921,"Chireno","TX"
-96.37200165,32.83826065,"Chisholm","TX"
-104.69858551,30.74490738,"Chispa","TX"
-97.74375916,28.76533127,"Choate","TX"
-96.77113342,30.59965324,"Chriesman","TX"
-100.49902344,31.19396782,"Christoval","TX"
-101.84114075,35.39947128,"Chunky","TX"
-102.23740387,34.1884346,"Circle","TX"
-97.43610382,30.63768005,"Circleville","TX"
-98.98000336,32.38861847,"Cisco","TX"
-97.21901703,29.81632233,"Cistern","TX"
-100.75325775,33.16658783,"Clairemont","TX"
-98.11955261,32.03982925,"Clairette","TX"
-100.88950348,34.93785095,"Clarendon","TX"
-95.05312347,33.61104584,"Clarksville","TX"
-94.89455414,32.52802658,"Clarksville City","TX"
-101.3642807,35.11175537,"Claude","TX"
-102.37744904,33.46207809,"Clauene","TX"
-96.34378052,30.39000702,"Clay","TX"
-94.47507477,32.09848022,"Clayton","TX"
-95.11578369,29.55565643,"Clear Lake City","TX"
-95.03226471,29.54773712,"Clear Lake Shores","TX"
-98.06033325,29.67646027,"Clear Springs","TX"
-97.38722992,32.34804535,"Cleburne","TX"
-99.87574768,30.60427094,"Cleo","TX"
-101.92740631,34.9254303,"Cleta","TX"
-95.08600616,30.34188652,"Cleveland","TX"
-101.93312836,35.26499176,"Cliffside","TX"
-97.57751465,31.78271484,"Clifton","TX"
-100.08302307,29.24365425,"Cline","TX"
-106.22583771,31.59244728,"Clint","TX"
-95.17211151,29.77881241,"Cloverleaf","TX"
-95.39927673,29.02498436,"Clute","TX"
-99.49452972,32.40620422,"Clyde","TX"
-95.01699066,29.78466415,"Coady","TX"
-101.30732727,32.29678726,"Coahoma","TX"
-102.50333405,33.59545517,"Coble","TX"
-100.1543045,36.06661606,"Coburn","TX"
-96.12971497,30.02917099,"Cochran","TX"
-96.8873291,32.73643494,"Cockrell Hill","TX"
-100.75450897,35.64011765,"Codman","TX"
-95.12992096,30.5929203,"Coldspring","TX"
-99.42697906,31.82743645,"Coleman","TX"
-96.33758545,30.62316895,"College Station","TX"
-97.15543365,32.88101959,"Colleyville","TX"
-96.91191101,33.56167984,"Collinsville","TX"
-94.42250061,30.9082737,"Colmesneil","TX"
-97.17958069,29.7694931,"Colony","TX"
-100.86531067,32.3885231,"Colorado City","TX"
-96.54005432,29.70707703,"Columbus","TX"
-98.22431946,29.6458149,"Comal","TX"
-98.60421753,31.89776421,"Comanche","TX"
-97.73451233,26.24924469,"Combes","TX"
-96.50920105,32.5887413,"Combine","TX"
-98.9056015,29.96805191,"Comfort","TX"
-95.90060425,33.24729538,"Commerce","TX"
-95.47240448,33.0607872,"Como","TX"
-101.17412567,29.68465042,"Comstock","TX"
-99.71338654,29.49589348,"Concan","TX"
-98.35597229,27.39421463,"Concepcion","TX"
-95.04668427,32.0702858,"Concord","TX"
-97.29367065,29.23874855,"Concrete","TX"
-101.38830566,33.79752731,"Cone","TX"
-102.23859406,36.23534393,"Conlen","TX"
-95.45646667,30.31249237,"Conroe","TX"
-101.38230896,35.207798,"Conway","TX"
-94.85469055,33.18593979,"Cookville","TX"
-96.65052032,31.75431633,"Coolidge","TX"
-95.68880463,33.37342453,"Cooper","TX"
-96.41624451,33.07971573,"Copeville","TX"
-97.01548004,32.95487213,"Coppell","TX"
-97.90343475,31.12462616,"Copperas Cove","TX"
-96.53726196,32.00687027,"Corbet","TX"
-99.87008667,32.85448456,"Corinth","TX"
-105.47229004,31.77989769,"Cornudas","TX"
-97.42076874,27.77859879,"Corpus Christi","TX"
-94.82732391,30.99744034,"Corrigan","TX"
-96.46954346,32.09554291,"Corsicana","TX"
-97.52967834,29.4379158,"Cost","TX"
-96.00341034,30.91345215,"Cottonwood","TX"
-99.23587799,28.43768692,"Cotulla","TX"
-98.41407776,28.94485855,"Coughran","TX"
-97.38913727,30.4604969,"Coupland","TX"
-96.06027222,30.26759148,"Courtney","TX"
-97.25843048,32.17859268,"Covington","TX"
-96.45626068,32.62812042,"Crandall","TX"
-102.35141754,31.39761925,"Crane","TX"
-97.39344788,28.16864395,"Cranell","TX"
-97.83856201,31.77480507,"Cranfills Gap","TX"
-97.44364929,31.53467178,"Crawford","TX"
-97.61836243,32.53269577,"Cresson","TX"
-95.45687866,31.31850815,"Crockett","TX"
-95.07107544,29.91046715,"Crosby","TX"
-101.23800659,33.66007614,"Crosbyton","TX"
-99.13311768,32.03394699,"Cross Cut","TX"
-99.16622162,32.12673569,"Cross Plains","TX"
-95.9679184,32.04952621,"Cross Roads","TX"
-99.72528076,33.98419571,"Crowell","TX"
-97.36329651,32.57945633,"Crowley","TX"
-99.82878113,28.67775726,"Crystal City","TX"
-98.90080261,32.89617157,"Crystal Falls","TX"
-97.28947449,29.09457397,"Cuero","TX"
-95.8399353,33.13761902,"Cumby","TX"
-97.99900055,33.31681061,"Cundiff","TX"
-95.41804504,32.03260422,"Cuney","TX"
-95.35771942,33.426548,"Cunningham","TX"
-94.06484985,30.92172623,"Curtis","TX"
-94.84114075,31.81493187,"Cushing","TX"
-95.48262787,31.22219467,"Cut","TX"
-95.35832214,30.33357811,"Cut and Shoot","TX"
-101.27332306,35.38923264,"Cuyler","TX"
-99.28050995,29.33115387,"D'Hanis","TX"
-100.10016632,29.16292381,"Dabney","TX"
-94.72219086,33.03223801,"Daingerfield","TX"
-94.64344788,30.11359406,"Daisetta","TX"
-97.56507874,29.92764473,"Dale","TX"
-102.51464844,36.05970764,"Dalhart","TX"
-94.63258362,30.62890434,"Dallardsville","TX"
-96.80088043,32.78369904,"Dallas","TX"
-97.1558075,32.7033844,"Dalworthington Gardens","TX"
-95.73512268,29.29086685,"Damon","TX"
-95.34513855,29.22886086,"Danbury","TX"
-96.20812988,29.05786705,"Danevang","TX"
-94.43609619,32.40925598,"Darco","TX"
-100.32499695,36.4463501,"Darrouzett","TX"
-97.27544403,30.78608894,"Davilla","TX"
-102.20066833,34.91063309,"Dawn","TX"
-96.71538544,31.89449883,"Dawson","TX"
-94.8854599,30.04724884,"Dayton","TX"
-94.16689301,32.30439377,"De Berry","TX"
-94.61678314,33.50901031,"De Kalb","TX"
-96.85765076,32.59027481,"De Soto","TX"
-96.75650787,30.43270111,"Deanville","TX"
-97.58672333,33.23470306,"Decatur","TX"
-95.1242981,29.70559502,"Deer Park","TX"
-100.89706421,29.36329842,"Del Rio","TX"
-97.65502167,30.21116829,"Del Valle","TX"
-98.53665924,32.11120987,"DeLeon","TX"
-97.39594269,29.82801437,"Delhi","TX"
-105.20253754,31.93889236,"Dell City","TX"
-98.65950012,31.68770981,"Democrat","TX"
-96.53727722,33.75577164,"Denison","TX"
-97.13349915,33.21514893,"Denton","TX"
-102.83021545,32.96471405,"Denver City","TX"
-95.31652832,33.52643585,"Deport","TX"
-99.12948608,28.771698,"Derby","TX"
-101.01622772,32.8545723,"Dermott","TX"
-98.5510788,32.27093506,"Desdemona","TX"
-96.40271759,33.38846588,"Desert","TX"
-95.26699829,33.66192245,"Detroit","TX"
-98.90599823,29.14044952,"Devine","TX"
-96.1401825,31.59546852,"Dew","TX"
-95.55715942,29.55718803,"Dewalt","TX"
-93.74362946,30.29833031,"Deweyville","TX"
-96.96424103,33.81874847,"Dexter","TX"
-95.23095703,31.8577404,"Dialville","TX"
-94.75240326,32.70991135,"Diana","TX"
-94.78146362,31.18740463,"Diboll","TX"
-100.83706665,33.62183762,"Dickens","TX"
-95.05158234,29.46142769,"Dickinson","TX"
-98.1160202,33.75187302,"Dickworsham","TX"
-99.17102051,28.66779709,"Dilley","TX"
-96.82308197,30.35684776,"Dime Box","TX"
-102.31266785,34.55097198,"Dimmitt","TX"
-97.96201324,28.22701263,"Dinero","TX"
-94.58946228,32.25741196,"Dirgin","TX"
-98.17996979,29.68127632,"Dittlinger","TX"
-95.77627563,30.36599922,"Dobbin","TX"
-95.39826202,30.74584007,"Dodge","TX"
-96.22317505,31.47728157,"Donie","TX"
-99.59946442,31.39613724,"Doole","TX"
-94.69520569,29.66303062,"Double Bayou","TX"
-94.42915344,30.81889915,"Doucette","TX"
-101.08745575,33.94213867,"Dougherty","TX"
-94.88124084,31.66831017,"Douglass","TX"
-94.35386658,33.19242096,"Douglassville","TX"
-102.52638245,31.76212883,"Douro","TX"
-98.08734131,30.19070816,"Dripping Springs","TX"
-97.74904633,27.67510414,"Driscoll","TX"
-102.11499023,30.04507256,"Dryden","TX"
-98.34241486,32.08526611,"Dublin","TX"
-101.97449493,35.86568832,"Dumas","TX"
-96.9091568,32.65229034,"Duncanville","TX"
-98.90274048,33.74065399,"Dundee","TX"
-100.29698944,34.14092636,"Dunlap","TX"
-98.99111938,29.34902,"Dunlay","TX"
-100.88632202,32.56740189,"Dunn","TX"
-105.13329315,31.10989761,"Eagle Flat","TX"
-100.50028992,28.70978737,"Eagle Pass","TX"
-98.4927597,29.25885963,"Earle","TX"
-95.01220703,30.05586052,"Eastgate","TX"
-98.81804657,32.40162277,"Eastland","TX"
-94.58333588,32.38764954,"Easton","TX"
-99.31832123,31.92852592,"Echo","TX"
-97.96096802,26.29463768,"Edcouch","TX"
-97.25299835,31.29500771,"Eddy","TX"
-99.84645081,31.21642303,"Eden","TX"
-97.23468781,29.20560265,"Edgar","TX"
-96.2951889,30.89021492,"Edge","TX"
-97.34326172,32.6578064,"Edgecliff Village","TX"
-95.88586426,32.69867706,"Edgewood","TX"
-98.16417694,26.30259705,"Edinburg","TX"
-100.61135101,31.90385628,"Edith","TX"
-101.90142059,34.28255081,"Edmonson","TX"
-96.64674377,28.97920609,"Edna","TX"
-97.67680359,27.97415543,"Edroy","TX"
-96.27023315,29.19728661,"El Campo","TX"
-100.31221008,28.51255035,"El Indio","TX"
-95.04547119,29.56394196,"El Lago","TX"
-106.46205139,31.78388405,"El Paso","TX"
-98.87220764,26.57471085,"El Sauz","TX"
-96.70580292,28.94842911,"El Toro","TX"
-98.99445343,33.26659012,"Elbert","TX"
-100.60190582,30.86047173,"Eldorado","TX"
-98.91973877,34.02950287,"Electra","TX"
-97.37094879,30.34980202,"Elgin","TX"
-100.62895203,34.69385147,"Eli","TX"
-98.76596069,32.95989609,"Eliasville","TX"
-95.58008575,31.62545013,"Elkhart","TX"
-98.10631561,27.4743557,"Ella","TX"
-96.70555878,29.84006119,"Ellinger","TX"
-97.09965515,31.67235565,"Elm Mott","TX"
-99.64048767,32.43091202,"Elmdale","TX"
-98.33344269,29.25652885,"Elmendorf","TX"
-96.16563416,32.72213364,"Elmo","TX"
-97.99377441,26.29435349,"Elsa","TX"
-100.84236145,33.70457077,"Elton","TX"
-102.53707123,30.14918327,"Emerson","TX"
-96.57763672,32.16272736,"Emhouse","TX"
-95.76628876,32.87475967,"Emory","TX"
-99.35529327,28.04174042,"Encinal","TX"
-98.13592529,26.93675804,"Encino","TX"
-94.85990906,33.62762833,"English","TX"
-95.6579895,33.43327713,"Enloe","TX"
-96.6258316,32.32971191,"Ennis","TX"
-102.76019287,33.87344742,"Enochs","TX"
-97.28848267,33.49563217,"Era","TX"
-99.0241394,27.06319046,"Escobas","TX"
-100.2480011,32.52504349,"Eskota","TX"
-100.43915558,34.54664993,"Estelline","TX"
-97.10069275,27.96460152,"Estes","TX"
-101.98558044,36.0293045,"Etter","TX"
-97.08273315,32.83728409,"Euless","TX"
-96.29637146,32.01288605,"Eureka","TX"
-96.00700378,32.30726624,"Eustace","TX"
-94.07297516,30.3551178,"Evadale","TX"
-98.15254211,31.47650337,"Evant","TX"
-97.28966522,32.63102341,"Everman","TX"
-101.98259735,35.63139725,"Exell","TX"
-102.19545746,36.02698517,"Exum","TX"
-96.90119171,29.28281593,"Ezzell","TX"
-106.15970612,31.50237656,"Fabens","TX"
-96.16577911,31.72510147,"Fairfield","TX"
-98.28556824,30.64451408,"Fairland","TX"
-101.51995087,32.35611343,"Fairview","TX"
-99.09629822,26.63877487,"Falcon","TX"
-98.14491272,27.2275238,"Falfurrias","TX"
-98.01808167,28.98327637,"Falls City","TX"
-94.25098419,29.92629814,"Fannett","TX"
-97.23641205,28.69608307,"Fannin","TX"
-96.89679718,32.92665482,"Farmers Branch","TX"
-96.36032104,33.16356277,"Farmersville","TX"
-100.96747589,36.32132721,"Farnsworth","TX"
-96.28158569,31.45731735,"Farrar","TX"
-93.8079834,30.98410416,"Farrsville","TX"
-103.04072571,34.38339233,"Farwell","TX"
-98.13999939,28.79311562,"Fashing","TX"
-96.67340851,29.90643501,"Fayetteville","TX"
-98.13561249,26.4111824,"Faysville","TX"
-97.77672577,29.75626564,"Fentress","TX"
-96.66615295,32.53421783,"Ferris","TX"
-99.38502502,31.39059639,"Fife","TX"
-105.63063812,31.25915909,"Finlay","TX"
-101.71723938,34.27769089,"Finney","TX"
-98.26672363,29.97718239,"Fischer","TX"
-97.63080597,31.3091526,"Flat","TX"
-97.10932159,29.6883812,"Flatonia","TX"
-95.88297272,32.83847809,"Flats","TX"
-95.34909058,32.20455551,"Flint","TX"
-95.91352081,31.41842079,"Flo","TX"
